fips,pop_total,pop_white,pop_black,pop_hispanic,income_median_household,rent_median_gross,rent_burdened_pct,evict_year,evict_filings
55093,42351,39167,187,402,88802.0,1025.0,37.7,2018,68
55095,45327,42720,146,822,76208.0,958.0,31.7,2018,100
55097,70375,63719,579,694,73284.0,903.0,32.9,2018,140
55099,14077,13240,27,230,58720.0,801.0,32.7,2018,20
55101,196888,146063,20857,3182,75331.0,1017.0,33.4,2018,1507
55103,17229,16090,150,127,62649.0,786.0,21.4,2018,21
55105,163944,135003,7630,2192,74390.0,1019.0,33.6,2018,969
55107,14146,13335,130,214,58322.0,816.0,33.4,2018,36
55109,94819,88169,665,861,102482.0,1238.0,31.1,2018,196
55111,65759,58535,612,1072,77648.0,970.0,30.6,2018,170
55113,18243,14205,116,3366,59055.0,683.0,30.6,2018,25
55115,40927,35243,245,4105,67032.0,777.0,31.4,2018,68
55117,117783,99262,2443,1212,71898.0,889.0,24.6,2018,356
55119,19972,19003,58,155,63142.0,786.0,27.7,2018,16
55121,30786,27024,154,378,71295.0,887.0,25.2,2018,46
55123,30915,29383,94,192,69556.0,826.0,25.7,2018,36
55125,23410,20102,80,2491,67132.0,810.0,20.0,2018,15
55127,105447,91872,877,1107,77359.0,1090.0,34.8,2018,279
55129,16749,15651,94,439,61270.0,815.0,30.3,2018,18
55131,137320,126532,2137,1415,95851.0,1126.0,33.5,2018,230
55133,409040,359428,6307,3119,104100.0,1300.0,35.8,2018,594
55135,51714,48387,354,630,71189.0,834.0,32.3,2018,94
55137,24752,22208,449,471,64968.0,789.0,31.4,2018,38
55139,171357,150532,4444,2774,72873.0,924.0,31.0,2018,712
55141,74039,68081,572,879,66417.0,831.0,31.4,2018,268
56001,37713,32047,454,909,59881.0,936.0,45.8,2018,38
56003,11737,10445,61,274,60547.0,876.0,27.6,2018,9
56005,47018,40812,164,1249,95253.0,952.0,44.4,2018,72
56007,14549,12192,193,454,66721.0,894.0,20.2,2018,28
56009,13759,12979,32,454,79164.0,930.0,26.2,2018,14
56011,7339,6871,0,189,71209.0,881.0,29.2,2018,4
56013,39472,28347,210,8780,64646.0,858.0,31.0,2018,50
56015,12587,11110,99,221,64882.0,759.0,33.3,2018,11
56017,4618,4207,0,190,64375.0,976.0,28.9,2018,4
56019,8602,7940,2,199,63905.0,1081.0,17.6,2018,11
56021,100661,82733,2261,3045,77884.0,1080.0,36.1,2018,530
56023,20158,18848,6,362,86092.0,868.0,27.0,2018,14
56025,79735,71297,480,1769,71247.0,973.0,36.7,2018,287
56027,2415,2263,34,75,48987.0,775.0,32.3,2018,1
56029,30109,27140,114,739,70533.0,933.0,27.4,2018,23
56031,8606,7555,32,242,66299.0,745.0,33.6,2018,9
56033,31585,29223,132,767,70855.0,950.0,34.7,2018,31
56035,8806,8163,2,79,82791.0,1116.0,26.6,2018,7
56037,41786,34434,498,1096,76464.0,913.0,30.9,2018,95
56039,23358,18793,137,243,112681.0,1758.0,25.1,2018,7
56041,20605,18743,53,610,82672.0,882.0,14.5,2018,25
56043,7708,6364,14,175,62648.0,725.0,35.2,2018,9
56045,6835,5865,4,380,87545.0,694.0,13.8,2018,4
